fc58b531-2bfa-46ca-9ecf-fb53bc5cf37f	PegTileProp8	-737.17474	33.394	709.1644	0.22191846	-0.49707094	0.13318978	0.82821083	
31b82626-dbd7-4062-af96-5f172110b442	PegTileProp9	816.35864	13.964	-435.78787	0.205335	-0.5880183	0.15755907	0.7663205	
99c6b7d5-c979-44b7-95bb-1e8db7b02ef6	PegTileProp9	-85.2881	15.063999	-5.6155367	-0.057261586	-0.94198924	0.25240532	-0.2137031	
fe3d799e-9c38-418d-a82e-291a435af6fa	BigKeyProp	-89.05066	101.17	-607.35175	-0.570377	0.23625773	-0.7267901	0.30104613	LandmarksNonChallenge/Lookouts/Lookout_RedCone/RoofStuff/BigKeyInStone/KeyStoneAnimator/KeyStoneHome
a2d05ea0-6cbd-433a-84af-a194a05d6536	PegTileProp4	-737.6014	33.858	708.8253	0.22191846	-0.49707094	0.13318978	0.82821083	
1c2d51b9-8d17-4a6e-9136-24871d025351	PegTileProp1	233.83319	72.28	-645.0602	-0.10434188	0.8839532	-0.23685461	-0.38940907	
63011d69-6ade-4a1c-9ad6-e2fab4101869	PermoSignProp	496.05942	93.27659	-453.96146	-0	-0.40311307	-0	0.91515017	LandmarksPlayerCountAny/CoordinatesSimPress/Positioner/WallhookWithPermoSign/WallHook/WallHookHome
1329e6b4-8821-4add-98c3-9f71eceeb0e4	BuoyProp	632.29144	27.86118	-918.13837	-0	0.22429349	-0	0.97452164	LandmarksPlayerCountAny/CenturionSeance/CenturionConents/Positioner - signal room/buoypedestal_Full_Orange/BouyPedistalPropHome
d27fe6ce-2b92-42bd-8d60-8885e368877c	BuoyLight	-83.83356	85.89258	-614.1567	-0	-0.9928085	-0	-0.11971339	LandmarksNonChallenge/Lookouts/Lookout_RedCone/buoypedestal_Full_Red/BouyPedistalPropHome
dc379ec1-452c-4e53-8eaa-db81bcc98fd2	PegTileProp7	764.7067	55.284	-809.833	-0.25611928	0.1391529	-0.037285917	-0.95584995	
b2bc7c0d-7ede-4a94-87f3-c6549eae79fa	PegTileProp11	-85.64552	15.528	-6.0270643	-0.057261586	-0.94198924	0.25240532	-0.2137031	
fef6986c-bde3-4244-a65b-8eebf24649d1	PegTileProp8	4.376066	110.523994	-376.74103	0.1367891	-0.8199992	0.21971819	0.5105037	
0a379de4-d171-4ebd-aeb2-8ac2409787cb	KettleProp (1)	-101.9151	14.62	-0.16255641	-0	-0.6398681	-0	0.76848495	
b53fd7bd-4fbe-4e88-b83b-e3c49a9fcd71	PegTileProp4	4.402006	110.988	-377.28546	0.1367891	-0.8199992	0.21971819	0.5105037	
fcda7d44-81af-4526-be44-f16a90e5b0ec	BuoyProp	471.90613	98.43024	-439.24854	-0	-0	-0	1	LandmarksNonChallenge/Lookouts/Lookout_GreenHourglass/buoypedestal_Full_Orange/BouyPedistalPropHome
cd159c6e-88aa-4158-a11f-2790cf581052	WalkieTalkieProp	686.9381	0.8590001	-239.3098	-0	-0.9208416	-0	0.3899374	
a3088495-97ef-4a27-bedf-98f3bedb606a	PegTileProp3	-747.0206	84.380005	665.68567	0.13318996	0.8282105	-0.22191836	0.49707156	
ef09f445-cd71-4414-938a-7a7122dcd121	HolsterProp	-175.17522	60.6	-67.710686	0.2550154	-0.16499108	0.04420922	0.95173043	LandmarksNonChallenge/PackPavillions/VerekerBackpackPavillion /PackPavilion Holster/PackHanger/PackHanger home
13e8b476-3985-44b8-8ec6-aae5cec8bb78	foldingChair (5)	451.96378	7.13	-805.0851	-0	-0.4059599	-0	0.91389084	
64d92f9a-e44c-4218-ab98-4ea48d0c9b33	SalonBrushProp (1)	-46.53382	62.662003	-432.53546	0.44425118	-0.5176822	0.6352924	0.36200798	
82811ece-1a13-4bc4-9dac-9f2a1fdd4f35	PegTileProp8	861.8391	23.9	-850.67523	-0.25366494	0.19180828	-0.051394895	-0.9466902	
68c7bd4c-704c-4d73-b281-d95f4dd386ba	PegTileProp23	860.6691	22.88	-851.606	-0.25366494	0.19180828	-0.051394895	-0.9466902	
58a7b43c-61e4-4edf-9f79-2d5681b61087	PegTileProp3	-173.04106	13.31	-683.2753	0.24534096	0.30764315	-0.08243276	0.9156246	
ff6a9323-7dac-4313-a588-7c1eb3dd27f0	PegTileProp4	860.07056	23.9	-851.42255	-0.25366494	0.19180828	-0.051394895	-0.9466902	
6c8a1a40-e251-4d6d-b1d1-27b4c49bec5a	CueCard (3)	-136.71634	9.543	-442.47296	0.66254324	-0.2470559	-0.24705595	-0.6625431	
ed7b657e-5949-4a1e-8b82-e50ad2a8d785	XrayGogglesProp	453.97937	101.974	-447.00104	-0.3794535	-0.3827512	0.17632923	-0.8236654	
787f8a29-8752-4f45-b3bd-fc37bdc57ca2	GourdProp	64.57099	67.342	-448.5121	-0	0.4514764	-0	0.8922831	LandmarksPlayerCountAny/CannonBallCarry/PositionerReceiver/GourdVice/AnimatingParts/GourdViceHome
5efbf72b-9dff-4251-a536-f625ba8ff315	BuoyLight	-266.24	8.610673	-583.63	-0	-0	-0	1	LandmarksNonChallenge/LooseBuoyPedestals/Intro/buoypedestalFull (2)/BouyPedistalPropHome
633ba968-8d89-44ac-a190-b5840ccd6a28	PegTileProp4	764.6449	55.748	-809.625	-0.25611928	0.1391529	-0.037285917	-0.95584995	
31c8ef92-e953-429e-89f5-a42dfa7b40a1	PegTileProp8	765.186	55.284	-809.6904	-0.25611928	0.1391529	-0.037285917	-0.95584995	
8b9fc973-4200-4934-8169-dde2de5b1d10	FlareGunPropBlue	-38.48	44.189995	-174.91	0.05299434	0.05299434	0.70511824	0.70511824	
807a3609-f153-4686-9342-a08cff1407bd	PegTileProp7	4.596735	110.523994	-377.1897	0.1367891	-0.8199992	0.21971819	0.5105037	
28cf2386-5e54-4b7e-99ba-283298aa3816	XrayGogglesProp (1)	-162.312	50.395996	-450.032	0.16196252	-0.16196102	-0.6883119	0.68830484	
37af3bec-d1e8-4072-817c-d44503769dd2	PegTileRoundProp	-247.6113	55.123043	-314.3712	0.643734	0.09941641	0.15428016	-0.7429136	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_Round_yellow (7)/PegSlot/PegSlotHome
c06844a3-c8fc-4019-9972-e3a7913ba8dc	GourdProp	7.48154	46.218002	-654.2773	-3.3140793E-08	-0.989452	1.9085923E-07	-0.1448608	LandmarksPlayerCount4/Contents/PointersParadise/Positioner/GourdVice/AnimatingParts/GourdViceHome
abc5a86c-4618-4bf6-bdba-e97e488ef81e	BuoyRedProp (2)	-222.1172	32.592	-524.02905	-0	0.35379577	-0	0.9353229	
ec3b6a02-ff6e-4ed4-85b7-f230c36c8b4a	PegTileProp Speaker (2)	-523.01306	19.462	-385.0753	0.07951993	0.91920435	0.2463015	-0.29677576	
bc8ffeb2-72d5-4a52-81c4-43cccf81c7d5	GourdProp	526.5979	74.3218	-869.8182	-0	-0.68051857	-0	0.7327309	LandmarksPlayerCount4/Contents/CabinFeverLong/Positioner/CabinFeverHouse/GourdVice/AnimatingParts/GourdViceHome
712d424f-0597-40b4-abaf-198fc3ba8747	PegTileProp5	233.62483	71.758	-644.5732	-0.10434188	0.8839532	-0.23685461	-0.38940907	
e56da5eb-bac5-4c5e-b489-a8de3d204e7c	ClockProp	403.7602	11.811	-738.8414	-0	-0.25734466	-0	0.9663197	TrainSystem/TrainStop - South Valley Beach/WallHook/WallHookHome
59a73457-6368-4639-8ec7-335902797343	BuoyProp	-14.62	6.1027956	22.47	-0	0.15506618	-0	0.98790413	LandmarksNonChallenge/LooseBuoyPedestals/Anywhere/buoypedestal_Full_Orange (3)/BouyPedistalPropHome
5eec232c-c20f-432f-95dc-1c8d6b32e159	PegTileProp7	-737.4099	33.394	708.7232	0.22191846	-0.49707094	0.13318978	0.82821083	
42d53de3-0650-4152-bac5-fb584e0105a6	PegTileProp6	398.40527	46.588	-338.29675	-0.2561904	0.13731772	-0.03679467	-0.9561154	
9fadd6c5-af79-437f-80dd-ebb74d8526d4	XrayGogglesProp	-230.02719	120.964	-239.35538	0.40085483	0.2604104	-0.11996818	0.8701204	
022cdc17-4202-4401-a957-c7c2e75f29c5	CueCard	-136.6548	10.267	-442.40192	-0.61100155	-0.26488444	0.22783655	-0.71035486	LandmarksPlayerCount4/Contents/SecondGoodbye/Positioner/GoodbyePrinter/AnimatingParts/TextPanel (1)/PrinterPropHome
e0da06cd-6f68-44d9-8541-7616d8c4de9a	GourdProp	144.20436	10.224953	-675.7277	-0.11368098	0.8821737	-0.36540827	-0.27445024	LandmarksPlayerCountAny/Fielding/Positioner/Gourd/GourdVice/AnimatingParts/GourdViceHome
c2756ad3-4f4a-45e5-93a3-4c10e892ebdc	BuoyLight	-146.241	27.292751	-764.899	-0	-0	-0	1	LandmarksNonChallenge/LooseBuoyPedestals/Red Cone Hill/buoypedestalFull/BouyPedistalPropHome
3e944e74-2d2e-40e2-b1ba-a1afa8c937ee	HolsterProp	848.2425	97.689995	-631.3544	0.17460917	-0.712997	0.19104697	0.6516503	LandmarksNonChallenge/PackPavillions/SouthPeakPavillion/PackPavilion Double/PackHanger (1)/PackHanger home
66de92ed-177d-49d5-aa97-e86d98083ac0	FlareGunPropYellow	-415.87	22.712	-633.68	0.27266625	-0.27266625	-0.652421	0.652421	
07408f9b-c6a1-4f6b-a8c5-b76cfd4823e5	PegTileProp2	4.024313	111.509995	-376.91403	0.1367891	-0.8199992	0.21971819	0.5105037	
a113fd6c-b240-4733-96f0-88ba45b63a96	PegTileProp30	859.86816	22.371	-852.1768	-0.25366494	0.19180828	-0.051394895	-0.9466902	
c7e7367a-5837-498c-854d-11c462dddfea	PegTileRoundProp	-256.66187	55.782997	-343.17484	-0	-0.3420201	-0	0.9396927	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_Round_red/PegSlot/PegSlotHome
1ab0b364-b685-40da-8c69-cee1d1276294	PegTileProp5	860.5127	23.9	-851.2357	-0.25366494	0.19180828	-0.051394895	-0.9466902	
1690f6b6-2f55-404f-b578-dd7bf7ca3d47	PegTileProp2	-737.5206	34.38	709.3488	0.22191846	-0.49707094	0.13318978	0.82821083	
ec18c681-ae50-4fab-b62e-1ecb97f62d2f	PegTileRoundProp	-250.41899	45.458485	-366.19174	-0.6762645	-0.028093027	0.02723683	0.735619	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_Round_green/PegSlot/PegSlotHome
4c4fb3a2-0a19-418b-9ac7-27ab4475adef	KeyBigProp Ending	-29.640331	117.72	-286.22543	-0.86816204	-0.35960683	0.31598502	0.13088638	LandmarksPlayerCount4/Contents/BlackTower/Positioner/BigKeyInStoneEnding/KeyStoneAnimator/KeyStoneHome
31ee129b-1e8e-4ebb-ae58-3d30dd128910	PegTileProp10	858.82855	23.383	-852.183	-0.25366494	0.19180828	-0.051394895	-0.9466902	
1d880c5b-c1ee-432f-a956-f5707153a99e	PegTileRoundProp	-243.59631	55.099	-345.43872	-0	-0.33528492	-0	0.94211686	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_Round_red/PegSlot/PegSlotHome
db6b759e-2365-4073-a950-da864dda2de8	PegTileProp7	513.0671	11.41	-683.65485	-0	0.045089602	-0	0.99898297	LandmarksPlayerCount4/Contents/TrapRoom/positioner/PegTileCase/Slots/PegSlot (7)/PegSlotHome
db9c9240-b43a-4336-b11f-4c9096f80efc	BuoyLight	89.59	47.286343	-489.7	-0	-0	-0	1	LandmarksPlayerCountAny/CannonBallCarry/buoypedestal_Full_Red/BouyPedistalPropHome
932d2696-ed7f-49bc-a85c-f8c15d33d4b9	PegTileProp9	388.755	46.124	-355.38364	-0.15513623	0.7731738	-0.20717168	-0.57897747	
b2f9b7af-39f5-431c-9908-c2ebf6d6453b	BuoyLight	171.85	84.243546	-380.53	-0	0.15506618	-0	0.98790413	LandmarksNonChallenge/LooseBuoyPedestals/Anywhere/buoypedestalFull (5)/BouyPedistalPropHome
6efb6db4-76c1-4ffa-b249-8badc6d4bf82	WalkieTalkieProp	124.3598	152.529	-309.54282	-0	-0.9332348	-0	0.3592677	
9bf74ba0-af80-45c7-b9db-bd3d15137f10	foldingChair (1)	449.1256	6.97	-791.28955	-0	-0.920401	-0	0.3909757	
188b0ff4-8fb4-489e-a5c5-5c462f73ae70	PegTileRoundProp	-218.67001	57.379993	-387.48	-0.665551	0.23883447	0.2388344	0.665551	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_blue (3)/PegSlot/PegSlotHome
c2fd7fad-93e3-4f21-a785-73f5e93f3a53	PegTileRoundProp	-229.23553	55.35718	-349.26288	0.5163921	-0.3046698	-0.26784196	-0.7541725	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_Round_yellow (5)/PegSlot/PegSlotHome
94e2d0a8-26c8-418f-a3c9-778a6d0e324b	PegTileProp1	4.2449875	111.509995	-377.3627	0.1367891	-0.8199992	0.21971819	0.5105037	
573fade7-b5ae-4f2f-a431-677a7ed7936d	PegTileProp5	765.12415	55.748	-809.4824	-0.25611928	0.1391529	-0.037285917	-0.95584995	
b4dbfae3-89e9-45c0-9dd0-3fd815cd3904	XrayGogglesProp	139.83696	101.794	-201.83601	0.058669742	-0.8992801	0.41428834	0.1273522	
96c64f57-35e0-4a8b-9d66-0630ad865f23	PegTileProp8	233.78496	71.29401	-644.4267	-0.10434188	0.8839532	-0.23685461	-0.38940907	
8e4c6b5a-fe32-4153-88e5-115b4e67cc99	SignProp center	-190.60776	34.336	-524.6354	4.3535134E-10	0.93490994	-1.6525643E-10	-0.35488552	LandmarksNonChallenge/SpawnCourtyardandHubPlatform/Positioner/Hub/NoticeBoardWhiteboards/WallHook (1)/WallHookHome
67381e6b-1a23-4aa2-87e5-98b7cb80f01f	PegTileRoundProp	-248.2759	38.393894	-370.6029	-0.04235214	-0.65785635	0.02229258	0.75162125	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_Round_green/PegSlot/PegSlotHome
087f1e73-309b-4db2-8e39-dee6c926ad59	BuoyProp	491.863	40.815044	-81.049	-0	-0	-0	1	LandmarksNonChallenge/LooseBuoyPedestals/Anywhere/New/buoypedestal_Full_Orange (7)/BouyPedistalPropHome
a5ac7677-26dc-40aa-a6c5-3c3239d6226b	PegTileProp6	415.55322	46.588	-348.15524	-0.20717178	-0.57897687	0.15513608	-0.77317435	
c5e792c4-080b-4377-8d68-f09c00debc91	BuoyProp	445.66	6.7822847	-806.78	-0	-0	-0	1	LandmarksNonChallenge/LooseBuoyPedestals/buoypedestal_Full_Orange/BouyPedistalPropHome
fe116ecc-de21-4c86-a433-e77a1726a786	PegTileProp4	233.96231	71.758	-644.9421	-0.10434188	0.8839532	-0.23685461	-0.38940907	
987b4ef6-7b9d-483f-9eba-4bcf1e0643f0	PegTileProp1	-737.75586	34.38	708.9076	0.22191846	-0.49707094	0.13318978	0.82821083	
e69463b0-e27c-4247-93e4-50df64cd12ad	LaserProp	-224.43747	136.011	-235.56934	-3.0387053E-09	0.47571892	5.330111E-09	0.8795974	
e9d4ceeb-0735-48aa-a2f2-996b36eeba8a	GourdProp	634.9279	29.617308	-931.26587	-0.15296276	0.7127408	-0.66459984	-0.16404265	LandmarksPlayerCountAny/CenturionSeance/CenturionConents/Positioner - signal room/GourdVice/AnimatingParts/GourdViceHome
ab377757-2486-4904-bee8-8d91f09ee420	PegTileRoundProp	-266.5135	36.981045	-359.15308	0.06326096	0.9339288	0.23537347	-0.26148507	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_Round_green/PegSlot/PegSlotHome
6995e1ac-4e81-4bfc-a636-b45eb4067ffc	PegTileProp1	858.7441	23.9	-851.9831	-0.25366494	0.19180828	-0.051394895	-0.9466902	
b1fba7ee-ebe8-498c-af32-85c4f2fc9406	PegTileProp20	859.3427	22.88	-852.1665	-0.25366494	0.19180828	-0.051394895	-0.9466902	
587c27b4-6ec3-408b-8390-96f80c65da16	GourdProp	-405.5367	15.313001	-540.20294	-0	0.5090725	-0	-0.8607237	LandmarksPlayerCountAny/MicrophoneArray/Positioner/GourdVice/AnimatingParts/GourdViceHome
413a5aeb-f85e-445a-b11d-375675c7e044	PegTileProp9	596.9953	29.043999	-305.80298	0.21773636	0.5221964	-0.13992214	0.812603	
94876c24-50ba-41cb-8fdd-9bd026f3be32	BuoyProp	-282.838	1.704171	-667.057	-0	-0	-0	1	LandmarksNonChallenge/LooseBuoyPedestals/Intro/buoypedestal_Full_Orange (1)/BouyPedistalPropHome
96107395-7edb-4b54-adb8-75404e02a566	PegTileProp21	859.78485	22.88	-851.9797	-0.25366494	0.19180828	-0.051394895	-0.9466902	
d8bcc126-dbe7-4d44-a1d6-379a74f7fee8	PegTileProp3	2.0297585	4.21	70.86328	0.2583491	-0.058186486	0.015591025	0.9641717	
ebdec567-58c0-48c7-a62a-bbd843bef36f	FmRadioProp	-162.91962	50.409508	-449.8825	2.2351742E-07	-0.9984561	-1.0803342E-07	0.055547744	
c497c8dc-92b6-432a-8b3a-c7eceb418d6e	PegTileProp2	765.0742	56.27	-809.3147	-0.25611928	0.1391529	-0.037285917	-0.95584995	
175a94f8-5fd0-4ac2-892d-c3fb70da8442	foldingChair (3)	-145.75926	72.224	-305.58023	-0	-0.017371476	-0	0.9998491	
4ba69934-cace-42d6-9d22-67515fb66331	PegTileProp3	513.565	11.91	-683.6999	-0	0.045089602	-0	0.99898297	LandmarksPlayerCount4/Contents/TrapRoom/positioner/PegTileCase/Slots/PegSlot (3)/PegSlotHome
b2913ee0-2c3f-4582-a2f5-6c9f33b40b3b	LaserProp	461.8909	117.020996	-445.1975	-0	-0.64177024	-0	-0.766897	
93c395e1-17c5-4c71-ab06-ac2b2fbf5094	PegTileProp9	405.63364	46.124	-365.09497	-0.03679464	-0.95611537	0.2561904	-0.1373178	
24d2f9a5-5376-4a7c-b08c-17e9c060855b	BuoyProp	84.71984	153.24081	-369.4104	-0	-0.9961947	-0	-0.08715578	LandmarksNonChallenge/Diffuser_Peak/Positioner/buoypedestal_Full_Orange/BouyPedistalPropHome
b90611e9-5f88-4d22-91d8-b515293dce54	GourdProp	780.9165	26.753	-1001.4843	0.6854296	-0.17374204	0.17374225	0.68542963	LandmarksPlayerCount4/Contents/SpeedObby/Positioner/ObbyBuilding/5/GourdVice/AnimatingParts/GourdViceHome
ec17f547-5b1f-4fcf-828e-f2932dc2f620	FmRadioProp	-33.472355	11.979	-63.196136	-0	0.15592168	-0	0.9877695	
edd455c7-cdfd-467a-a854-5f44499df55c	GourdProp	337.67294	60.281982	-505.8774	-0.004971241	-0.99920934	0.0030235178	0.039331436	LandmarksPlayerCountAny/MusicalHoliday/PositionerDestination/GourdBox/OpenableBox/BoxGourdHome
c7ba38c6-f0fe-45fd-ad4a-6d1907b408ae	LaserProp (2)	-117.01714	49.532005	-506.26318	-0	0.072476596	1.4901161E-08	0.99737024	
870ca2f6-7588-4598-b755-8faf25c3a1e4	PegTileProp3	188.34946	78.78313	-101.659584	0.23456982	-0.40821764	0.10938163	0.8754263	
556ba962-5281-47ac-9ecf-b7ba73b4ef15	PegTileProp5	-737.3662	33.858	709.26654	0.22191846	-0.49707094	0.13318978	0.82821083	
672600c5-30bd-4d88-b8e4-fb9cf2098650	PegTileProp2	859.1862	23.9	-851.79626	-0.25366494	0.19180828	-0.051394895	-0.9466902	
d069a848-37f5-40e0-ac18-64516951f481	BuoyLight	364.02	77.8745	-453.22	-0	0.15506618	-0	0.98790413	LandmarksNonChallenge/LooseBuoyPedestals/Anywhere/buoypedestalFull (10)/BouyPedistalPropHome
33835dae-89d3-4e3a-a04f-b672e5dc6184	CueCard (4)	-136.71634	9.543	-442.47296	0.66254324	-0.2470559	-0.24705595	-0.6625431	
38722a78-da82-4d6e-80c4-efd70e1be90f	BuoyLight	63.51	35.994007	-616.75	-0	0.15506618	-0	0.98790413	LandmarksNonChallenge/LooseBuoyPedestals/Anywhere/buoypedestal_Full_Red/BouyPedistalPropHome
820e7b55-26c4-4d7e-bdd3-4c4ac5606d82	PegTileProp7	234.12244	71.29401	-644.79565	-0.10434188	0.8839532	-0.23685461	-0.38940907	
e854b404-7ad4-4b2c-82f9-54d1b0bf6591	GourdProp	2.497459	7.637	-765.555	-0.7051881	-0.05205527	-0.052056342	0.70518804	LandmarksPlayerCount4/Contents/Labyrinth/Positioner/GourdVice/AnimatingParts/GourdViceHome
9c0a4126-6e80-4ba4-aec0-533ff0da9dbf	GourdProp	342.85052	27.613	-204.5747	0.13189341	-0.6946971	0.69469714	0.1318936	LandmarksPlayerCount4/Contents/Obby/Positioner/ObbyBuilding/5/GourdVice/AnimatingParts/GourdViceHome
250b38ee-1f93-4156-ac41-971e057c4a48	PegTileProp5	4.1813316	110.988	-376.8368	0.1367891	-0.8199992	0.21971819	0.5105037	
71a7152a-a4af-4f2b-a654-adf6ad93dbaf	PegTileProp1	764.595	56.27	-809.4573	-0.25611928	0.1391529	-0.037285917	-0.95584995	
b3d2a6aa-79b3-46fb-8412-acd1e0436954	PegTileRoundProp	-210.58884	52.235	-344.57245	-0	-0.80626905	-0	0.591549	LandmarksPlayerCountAny/EggHunt/Positioner/Eggs/PegTileHook_blue/PegSlot/PegSlotHome
3bfe0dec-42de-4c31-87ab-a72f0b94722a	HolsterProp	303.66193	83.22	-340.69028	0.25524962	-0.15986666	0.04283613	0.95260453	LandmarksNonChallenge/PackPavillions/OverlookBackpackPavilion/PackPavilion Holster/PackHanger/PackHanger home
03b99000-0640-4f67-9da4-8eac378a4158	GourdProp	142.5433	9.951031	-612.33124	-0.24104752	-0.7587414	-0.43805906	0.417507	LandmarksPlayerCountAny/BasketballChallenge/Positioner/GourdVice/AnimatingParts/GourdViceHome
b63c99d2-1974-4ac7-adf6-18e24f9898df	PegTileProp6	-1.2388238	72.748	-257.05844	0.2565092	0.12876129	-0.03450149	0.9573052	
3bfaaa40-7101-4f52-ad72-a283a8e39cac	BuoyProp	880.5355	1.8056879	-815.344	-0	-0	-0	1	LandmarksNonChallenge/LooseBuoyPedestals/Anywhere/New/buoypedestal_Full_Orange (6)/BouyPedistalPropHome
080554bb-bc16-41cd-bc96-4765cec96beb	BuoyLight	-210.2	53.951923	-321.65	-0	0.15506618	-0	0.98790413	LandmarksNonChallenge/LooseBuoyPedestals/Anywhere/buoypedestalFull (13)/BouyPedistalPropHome
336860b3-824b-4f21-a160-68f11ec7fd69	PegTileProp5	406.1745	46.588	-365.1625	-0.03679464	-0.95611537	0.2561904	-0.1373178	
11c1d018-3dbf-46d4-b1de-f9aba4d29fc2	BuoyLight	-66.74	80.666626	-227.35	-0	0.15506618	-0	0.98790413	LandmarksNonChallenge/LooseBuoyPedestals/Anywhere/buoypedestalFull (6)/BouyPedistalPropHome
f5968f8c-0d91-4310-a0eb-1a6a95cbc69a	PegTileProp1	513.0671	12.41	-683.65485	-0	0.045089602	-0	0.99898297	LandmarksPlayerCount4/Contents/TrapRoom/positioner/PegTileCase/Slots/PegSlot (1)/PegSlotHome
48da7ac6-988f-4f4b-a376-3686fe550f69	MegaphoneProp	896.0248	30.583	-789.69916	0.70383376	0.06795521	-0.067955285	0.7038338	
9e7486b7-e953-401e-bdab-49f665e02f4c	KettleProp (3)	-101.10494	14.62	-1.0143812	-0	-0.06596005	-0	0.99782234	
cf0fd97f-0f39-4b0c-9474-54c665aeb2e9	CowBellLargeProp	-228.14363	33.3	-520.6909	-0.18123603	0.8182077	0.40179136	0.36912546	
